2146630845,"Liverpool, Lancashire, North-west England, England"
21020,"Glasgow, Lanarkshire, Central Scotland, Scotland"
21020,"Strathleven Estate, Dumbarton, Dunbartonshire, Central Scotland, Scotland"
46466,"10 Blythswood, Glasgow, Lanarkshire, Central Scotland, Scotland"
46466,"3 Kensington Place, Glasgow, Lanarkshire, Central Scotland, Scotland"
46466,"63 Miller Street, Glasgow, Lanarkshire, Central Scotland, Scotland"
2146659663,"31 Tonbridge Place, New Road, London, Middlesex, London, England"
22611,"21 Eardley Crescent, Kensington, London, Middlesex, London, England"
22611,"68 Church Road, Islington, London, Middlesex, London, England"
42181,"North Parade, Penzance, Cornwall, Devon & Cornwall, England"
46188,"Witton House, Blackburn, Lancashire, North-west England, England"
1960262304,"Feniscowles Hall, Blackburn, Lancashire, North-west England, England"
20063,Britain
16101,"Hargraves Buildings, Cork, Co. Cork, Ireland"
27795,"Pitfour, Aberdeenshire, North-east Scotland , Scotland"
27795,"37 Charles Street, Berkeley Square, London, Middlesex, London, England"
25076,"Lordship's Hall, Tottenham, Middlesex, London, England"
26502,"South Benfleet, Essex, South-east England, England"
19220,"Seymour Street, Walcot, Bath, Somerset, South-west England, England"
19220,"Upper Montague Street, London, Middlesex, London, England"
7506,"Liverpool, Lancashire, North-west England, England"
45923,"13 Bennett Street, Bath, Somerset, South-west England, England"
18136,"Marton Parsonage, Merton, Devon, Devon & Cornwall, England"
4444,"Steeple Bumpstead, Essex, South-East England, England"
46193,"26 Park Street, Bath, Somerset, South-west England, England"
904272726,"48 Dover Street, London, Middlesex, London, England"
904272726,"Green Street, Grosvenor Square, London, Middlesex, London, England"
904272726,"Muntham Court, Findon, Sussex, South-east England, England"
904272726,"Purley House, Purley, Berkshire, Central England, England"
904272726,"Shalstone House, Shalstone, Buckinghamshire, Central England, England"
2462,"Tissington Hall, Derbyshire, East Midlands, England"
46766,"Glasgow, Lanarkshire, Central Scotland, Scotland"
46769,"Glasgow, Lanarkshire, Central Scotland, Scotland"
42216,"Horsleydown, Surrey, South-east England , England"
42216,"13 Paragon, New Kent Road, Brixton, London, Surrey, Longon, England"
42216,"Mill Cottages, East Molesey, Surrey, London, England"
27333,"Spa Cottage, Bermondsey, London, Surrey, London, England"
42904,"Gloucester Lane, Bristol, Gloucestershire, South-west England, England"
21960,"Gloucester Lane, Bristol, Gloucestershire, South-west England, England"
21480,"Lichfield, Staffordshire, West Midlands, England"
19096,"Aberdeen, Aberdeenshire, North-east Scotland, Scotland"
25119,"Cheltenham, Gloucestershire, South-west England, England"
25119,"4 Cotswold Villas, Leckhampton, Cheltenham, Gloucestershire, South-west England, England"
2763,"Ember Court, Surrey, South-east England, England"
2763,"Conway House, Charlton Kings, Cheltenham, Gloucestershire, South-west England, England"
2146630793,"Dinan, France"
2146630793,"Wonersh, Surrey, South-east England , England"
2146630793,"Forest Lodge, Binfield, Berkshire, Central England, England"
2146649603,"Upper Charlotte Street, London, Middlesex, London, England"
42001,"145 Leadenhall Street, London, Middlesex, London, England"
42001,"Torrington Square, London, Middlesex, London, England"
24560,"Nithside, Dumfries (near), Dumfriesshire, Southern Scotland, Scotland"
24505,"Ladyfield East, Dumfries (near), Dumfriesshire, Southern Scotland, Scotland"
21492,"Balmaclellan, Kircudbrightshire, Southern Scotland, Scotland"
21492,"Blacket Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
21492,"Clarence Terrace, Everton Road, Liverpool, Lancashire, Merseyside, North-west England, England"
2146630947,"Belfast, Co. Antrim, Ireland"
2146630947,"Blackrock, Co. Dublin, Ireland"
2146630947,"Ballynure, Co. Antrim, Northern Ireland, Ireland"
2356,"Sherborne House, Gloucester, Gloucestershire, South-west England, England"
42253,"Buckland Filleigh, Torrington, Devon, Devon & Cornwall, England"
42253,"Widemouth Villa, Poundstock, Stratton, Cornwall, Devon and Cornwall, England"
19448,"25 Princes Street, Haggerstone West, London, Middlesex, London, England"
20379,"Bedford Square, London, Middlesex, London, England"
-259508756,"Ockbrook, Derby, Derbyshire, East Midlands, England"
16034,"10 Dorset Place, Dorset Square, Marylebone, London, Middlesex, London, England"
45770,"Bo'ness, West Lothian, Central Scotland, Scotland"
18133,"Redland House, Bristol, Gloucestershire, South-west England, England"
23806,"33 Montague Place, Bedford Square, London, Middlesex, London, England"
43584,"Northampton, Northamptonshire, Central England, England"
27552,"Duke Street, Manchester Square, London, Middlesex, London, England"
44318,"14 Old Burlington Street, London, Middlesex, London, England"
16311,"Jersey, South-east England, England"
2146637224,"Southwark, London, Surrey, London, England"
14921,"Southwark, London, Surrey, London, England"
2146631760,"Savannah, Georgia, United States of America"
1325780294,"Inchcoulter, Kiltearn, Ross & Cromarty, Highlands & Islands, Scotland"
8370,"Inverness, Inverness-shire, Highlands & Islands, Scotland"
8370,"105 Church Street, Inverness, Inverness-shire, Highlands & Islands, Scotland"
8370,"Douglas Row, Inverness, Inverness-shire, Highlands & Islands, Scotland"
7213,"Cleveland Row, St James, London, Middlesex, London, England"
2146013031,"Killearnan, Redcastle, Ross & Cromarty, Highlands & Islands, Scotland"
2146013031,"Beaufort West, Western Cape, South Africa"
2146630980,"Inverness, Inverness-shire, Highlands & Islands, Scotland"
-1049133577,"Morningside, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
2146630986,"Clune, The Aird, Inverness-shire, Highlands & Islands, Scotland"
2146630507,"Exeter, Devon, Devon & Cornwall, England"
2146630507,"Mitchelstown, Co. Cork, Ireland"
2146630983,"Inverness, Inverness-shire, Highlands & Islands, Scotland"
2146630983,"139 Market Street, St Andrews, Fife, North-east Scotland , Scotland"
2146630983,"2 Castle Street, Inverness, Inverness-shire, Highlands & Islands, Scotland"
2146630983,"26 Church Street, Inverness, Inverness-shire, Highlands & Islands, Scotland"
2146630983,"51 Kings Street, Perth, Perthshire, North-east Scotland, Scotland"
2146630983,"Seaton House, St Andrews, Fife, North-east Scotland , Scotland"
7987,"Skipness, Argyll, Argyll and Bute, Scotland"
8584,"Culbokie, Inverness-shire, Highlands & Islands, Scotland"
84,"4 Manchester Square, London, Middlesex, London, England"
46636,"12 Shaw Street, West Derby, Liverpool, Lancashire, North-west England, England"
46636,"26 Erskine Street, Liverpool, Lancashire, North-west England, England"
46026,"28 Grafton Street, London, Middlesex, London, England"
46026,"Fitzroy Square, London, Middlesex, London, England"
2146631451,"3 Nelson Street, City Road, London, Middlesex, London, England"
2146649955,"Eversholt Street, London, Middlesex, London, England"
2146631613,"Bath, Somerset, South-west England, England"
2146631613,"3 Johnstone Street, Bath, Somerset, South-west England, England"
2011,"Stamford Brook House, Stamford Brook, Chiswick, London, Middlesex, London, England"
46456,"Mansion House, Puncknowle, Dorset, Wessex, England"
8375,"36 Old Broad Street, City of London, Middlesex, London, England"
18791,"Rosehill, Brightling, Sussex, South-east England, England"
46330,"Bear Hill, Kiln Green, Wargrave, Berkshire, Central England, England"
20554,"Ballintoy Castle, Co. Antrim, Ireland"
20554,"Westwood, South Stoneham, Southampton, Hampshire, Wessex, England"
20554,"Wimpole Street, London, Middlesex, London, England"
27135,"Roseacre St, Portsoy, Banffshire, North-east Scotland, Scotland"
1269273545,"Upton [Upham], Banbury, Oxfordshire, Central England, England"
21044,"Hyde Cottage, Southsea, Portsmouth, Hampshire, Wessex, England"
9976,"11 Marlborough Street, St. John's Wood, London, Middlesex, London, England"
6576,"Haines Hill House, Berkshire, Central England, England"
46178,"Aberdeen, Aberdeenshire, North-east Scotland, Scotland"
4572,"London, Middlesex, London, England"
4572,"1 Catherine Place, Bath, Somerset, South-west England, England"
17588,"Armagh, Co. Sligo, Ireland"
24052,Australia
6802,New Zealand
6802,Australia
2146630493,"Ardagh, Newport, Co. Mayo, Ireland"
8587,"Craven House, Chelsea, London, Middlesex, London, England"
8587,"Michael's Grove, Brompton, London, Middlesex, London, England"
2732,"Stanwell Place, Stanwell, Middlesex, South-east England, England"
2725,"Bristol, Gloucestershire, South-west England, England"
2725,"Belmont House, Wraxall, Somerset, South-west England, England"
23860,"3 Cumberland Place, Regents Park, London, Middlesex, London, England"
23673,"28 Clare Street, Bristol, Gloucestershire, South-west England, England"
-1234103000,"Lancaster, Lancashire, North-west England, England"
18243,"1 Upper Portland Place, London, Middlesex, London, England"
15001,"11 Westbourne Place, London, Middlesex, London, England"
637443021,"Great Baddow, Chelmsford, Essex, South-east England, England"
19360,"Salterhill, Elgin, Moray, North-east Scotland, Scotland"
5290,"Pembroke College, Cambridge, Cambridgeshire, East Anglia, England"
46030,"Abercromby Square, Liverpool, Lancashire, North-west England, England"
41819,"Abercromby Square, Liverpool, Lancashire, North-west England, England"
41819,"Court Hey, Liverpool, Lancashire, North-west England, England"
16444,"Rumford Street, Liverpool, Lancashire, Merseyside, North-west England, England"
42612,"1 Wilton Street, Grosvenor Place, London, Middlesex, London, England"
13105,"29 Parliament Street, London, Middlesex, London, England"
13105,"King Edward Street, Southwark, London, Surrey, London, England"
13105,"Manor Cottages, Lambeth, Surrey, London, England"
20651,"Maybank, Aberdeen, Aberdeenshire, North-east Scotland, Scotland"
29545,"Newtown Limavady, Co. Londonderry, Ireland"
2146631067,"3 Judd Street, St Pancras, London, Middlesex, London, England"
41315,Barbados
41315,"Thurso, Caithness, Highlands & Islands, Scotland"
43664,"Pedmore, Worcestershire, West Midlands, England"
43664,"22 Woburn Place, London, Middlesex, London, England"
43664,"30 Grosvenor Place, London, Middlesex, London, England"
43664,"Springfield Hall, Lancaster, Lancashire, North-west England, England"
21696,"Brickhill House, Bedford, Bedfordshire, Central England, England"
5551,"115 Bromley Street, Ratcliff, London, Middlesex, London, England"
8059,"Townlands, Lindfield, Sussex, South-east England, England"
8059,"Waterloo Terrace, Rugby, Warwickshire, West Midlands, England"
9884,"57 Old Broad Street, City of London, Middlesex, London, England"
16176,"40 Gower Street (?), London, Middlesex, London, England"
16176,"Newtimber Place, Sussex, South-east England , England"
44281,"Hillingdon, Middlesex, South-east England, England"
2146649577,"Tockington, Olverston, Gloucestershire, South-west England, England"
10056,"Gower Street, London, Middlesex, London, England"
2146639777,"1 Brunswick Terrace, Hove, Sussex, South-west England, England"
2146639777,"Embo House, Dornoch, Sutherland, Highlands and Islands, Scotland"
2146639777,"The Priory, Bathwick, Somerset, South-west England, England"
-664177511,"Leweston, Dorset, Wessex, England"
-664177511,"32 Hill Street, Berkeley Square, London, Middlesex, London, England"
24120,"Elgin, Moray, North-east Scotland, Scotland"
15116,"Wincombe Park, Shaftesbury, Wiltshire, Wessex, England"
21529,"1 Upper Berkeley Street, London, Middlesex, London, England"
21529,"Betchworth House, London, Surrey, London, England"
2146630797,"Glasgow, Lanarkshire, Central Scotland, Scotland"
29761,"Prior Park Buildings, Bath, Somerset, South-west England, England"
42057,"17 Meadow Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
42057,"Glenny, Seamill, Ardrossan, Ayrshire, Southern Scotland, Scotland"
42057,"Greenfield, Irvine, Ayrshire, Southern Scotland, Scotland"
42057,"Hawhill, West Kilbride, Ayrshire, Southern Scotland, Scotland"
19419,"Port of Monteith, Stirling, Stirlingshire, Central Scotland, Scotland"
19419,"Gartur, Stirlingshire, Central Scotland, Scotland"
46144,"Bladen Lodge, Old Brompton, London, Middlesex, London, England"
46144,"Mitre Court, Temple, City of London, Middlesex, London, England"
2146631442,"23 Bedford Row, London, Middlesex, London, England"
46343,"12 Arlington Street, London, Middlesex, London, England"
46343,"Aberlour House, Aberlour, Banffshire, North-east Scotland, Scotland"
19810,"Bowringsleigh, Devon, Devon and Cornwall, England"
19810,"16 Grosvenor Street, London, Middlesex, London, England"
19810,"32 Pall Mall, London, Middlesex, London, England"
15722,"Somerset Cottage, Gloucester, Gloucestershire, South-west England, England"
42059,"Clifton, Bristol, Gloucestershire, South-west England, England"
43829,"Kilgraston, Bridge of Earn (near), Perthshire, North-east Scotland , Scotland"
45623,"Clifton, Bristol, Gloucestershire, South-west England, England"
12805,"Prospect Lodge, 7 Mayne Road, Elgin, Moray, North-east Scotland, Scotland"
2146640343,"St Peter Aboott, Broardstairs, Kent, South-east England, England"
2146631454,"5 Ledbury Road, Bayswater, London, Middlesex, London, England"
1744,"The Grove, Ealing, Middlesex, London, England"
27325,"Brading, Isle of Wight, Hampshire, Wessex, England"
27325,"6 Porchester Terrace, Paddington, London, Middlesex, London, England"
27325,"Shibden Hall, Southowram, Halifax, Yorkshire, Yorkshire, England"
41820,"15 Angel Court, London, Middlesex, London, England"
41820,"5 Raymond Buildings, Grays Inn, London, Middlesex, London, England"
6310,"46 Lime Street, London, Middlesex, London, England"
211,"Bath, Somerset, South-west England, England"
29553,"Lanark, Lanarkshire, Central Scotland, Scotland"
20420,"Dublin, Co. Dublin, Ireland"
239002000,"Stratton House, Chilcompton, Somerset, South-west England, England"
44337,"Kensington Gore, Kensington, London, Middlesex, London, England"
18623,"Dublin, Co. Dublin, Ireland"
1833281354,"Little Shelford, Cambridgeshire, East Anglia, England"
1833281354,"Bush Hall, Hatfield, Hertfordshire, South-east England, England"
14611,"Dublin, Co. Dublin, Ireland"
44338,"Dunfermline, Fife, North-east Scotland, Scotland"
13189,"Hackney, London, Middlesex, London, England"
27367,"Landford Lodge, Salisbury, Wiltshire, South-west England, England"
19279,"147 Leadenhall Street, London, Middlesex, London, England"
2146631022,"18 Aldermanbury, City of London, Middlesex, London, England"
2146630547,"Lurgan, Co. Armagh, Ireland"
29561,"Glasgow, Lanarkshire, Central Scotland, Scotland"
470785942,"Lancaster, Lancashire, North-west England, England"
43289,"27 Upper Thames Street, London, Middlesex, London, England"
43289,"Maesteg House, Swansea, Glamorgan, South Wales, Wales"
2146660403,"Nottingham Place, Marylebone, London, Middlesex, London, England"
42697,"Hawarden, Flintshire, North Wales, Wales"
42697,"Butleigh Court, Butleigh, Somerset, South-west England, England"
43042,"St Helier, Jersey, South-east England, England"
43042,"1 Newport Terrace, Bishops Tawton, Devon, Devon & Cornwall, England"
6723,"7 Russell Place, Fitzroy Square, London, Middlesex, London, England"
15236,"St Helier, Jersey, South-east England, England"
2146631835,"Russell Place, London, Middlesex, London, England"
2146631049,"New Place, Southampton, Hampshire, Wessex, England"
43220,"Chew Magna, Somerset, South-west England, England"
43220,"Lacock Abbey, Wiltshire, South-west England, England"
44278,"30 Portland Place, London, Middlesex, London, England"
44278,"9 Idol Lane, City of London, Middlesex, London, England"
2146642429,"Kelso, Roxburgh-shire, Southern Scotland, Scotland"
41795,"Newton Abbot, Devon, Devon & Cornwall, England"
27288,"47 Gloucester Place, Portman Square, London, Middlesex, London, England"
43350,"Bristol, Gloucestershire, South-west England, England"
23833,"Hillingdon, Middlesex, South-east England, England"
1330864040,"Wairoa, New Zealand"
1330864040,"1 Brownham Place, Hotwells, Bristol, Somerset, South-west England, England"
42073,"6 Ely Place, Holborn, City of London, Middlesex, London, England"
-1249307988,"Wistow Hall, Kibworth Road, Harborough, Leicestershire, East Midlands, England"
3678,"Botley's Park, Surrey, South-east England, England"
3678,"44 Portland Place , London, Middlesex, London, England"
3678,"Park Crescent, Marylebone, London, Middlesex, London, England"
2146652795,"9 Elms Road, Wandsworth, Surrey, South-east England , England"
624509888,"Biebrich, Wiesbaden, Hesse, Germany"
624509888,"Baskerville House, Worcester, Worcestershire, West Midlands, England"
624509888,"Belvedere, Melcombe Regis, Worcester, Worcestershire, West Midlands, England"
624509888,"Trumpeters House, Richmond, Surrey, South-east England, England"
2146630861,"1 Park Place Gardens, Bristol, Gloucestershire, South-west England, England"
2146630861,"11 Berkeley Square, Bristol, Gloucestershire, South-west England, England"
43580,"St Marylebone, London, Middlesex, London, England"
17980,"Countisbury, Devon, Devon & Cornwall, England"
355269288,"4 Portman Square, London, Middlesex, London, England"
355269288,"Cranbrook House, Essex, South-east England, England"
17138,"Dublin, Co. Dublin, Ireland"
17138,"South Terrace, Cork, Cork, Ireland"
44309,"2 Dorset Square, London, Middlesex, London, England"
44309,"48 Wimpole Street, London, Middlesex, London, England"
10195,"2 Pittville Lawn, Cheltenham, Gloucestershire, South-west England, England"
10195,"Hill Place, Richmond, Surrey, South-east England, England"
14412,"14 Conduit Street, London, Middlesex, London, England"
28099,"Rectory, Hackington, Canterbury, Kent, South-east England, England"
41742,"Dublin, Co. Dublin, Ireland"
3026,"Bishop's Palace, Hereford, Herefordshire, West Midlands, England"
3026,"Christ Church College, Oxford, Oxfordshire, Central England, England"
2146652687,"Fetcham Park, Fetcham, Surrey, South-east England, England"
-119207564,"17 Cumberland Terrace, Regent's Park, London, Middlesex, London, England"
1164,"Cobh, Cork, Co. Cork, Ireland"
1164,"15 Fitzwilliam Square, North, Dublin, Co. Dublin, Ireland"
21525,"Springfield Hall, Lancaster, Lancashire, North-west England, England"
18027,"St Helier, Jersey, South-east England, England"
45182,"18 Beaufoy Terrace, St Marylebone, London, Middlesex, London, England"
45182,"St Georges Terrace, Cumberland Gate, London, Middlesex, London, England"
24952,"Davenham Hall, Davenham, Northwich, Cheshire, North-west England, England"
18092,"New Lodge, Hanbury, Staffordshire, West Midlands, England"
23531,"14 Moss Street, Liverpool, Lancashire, North-west England, England"
23531,"15 South Nelson Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
23531,"73 Pool Road, Liscard, Cheshire, North-west England, England"
23531,"Lord Russell Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
20065,Britain
2146630569,"Odiham, Hampshire, Wessex, England"
15112,"Great Marlborough Street, London, Middlesex, London, England"
46859,"Blandford Forum, Dorset, Wessex, England"
7379,"Port Glasgow, Renfrewshire, Central Scotland, Scotland"
1334930809,"Cumberland Street, Portman Square, Marylebone, London, Middlesex, London, England"
1334930809,"Upper Harley Street, London, Middlesex, London, England"
43307,"Rosehill, Whitehaven, Cumberland, Northern England, England"
18087,"Gillfoot, Egremont, Whitehaven, Cumberland, Northern England, England"
42078,"Castle Semple, Renfrewshire, Central Scotland, Scotland"
27304,"107 Princes Street, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
1309345366,"Harley Street, London, Middlesex, London, England"
13390,"Sidmouth, Devon, Devon & Cornwall, England"
13390,"5 Southwick Place, Hyde Park, London, Middlesex, London, England"
2146659189,"Great Torrington, Devon, South-west England, England"
16563,"Stroud, Gloucestershire, South-west England, England"
-2047020557,"Salterhill, Elgin, Moray, North-east Scotland, Scotland"
-2047020557,"20 Back Wynd, Aberdeen, Aberdeenshire, North-east Scotland, Scotland"
10928,"127 Sloane Street, Chelsea, London, Middlesex, London, England"
15083,"Guernsey, South-east England, England"
15083,"Bristol, Gloucestershire, South-west England, England"
10529,"127 Sloane Street, Chelsea, London, Middlesex, London, England"
10529,"Cadogan Place, London, Middlesex, London, England"
13951,"Deddington, Oxfordshire, Central England, England"
13951,"3 Jesmond Terrace, Newcastle-upon-Tyne, Northumberland, Northern England, England"
4411,"Exeter, Devon, Devon & Cornwall, England"
4411,"Cheltenham, Gloucestershire, South-west England, England"
6530,"Ashley Villa, Richmond Park Road, Clifton, Bristol, Gloucestershire, South-west England, England"
6549,"1 Albion Place, Reading, Berkshire, Central England, England"
6549,"Bathwick Hill, Bath, Somerset, South-west England, England"
6635,"Haymarket, Sheffield, Yorkshire, Yorkshire, England"
6635,"Thimbleby Lodge, Thimbleby, Yorkshire, Yorkshire, England"
4230,"2 Barns Place, Mile End, London, Middlesex, London, England"
41823,"Amsterdam, Netherlands"
22100,"Foswell Bank, Auchterarder, Perthshire, North-east Scotland, Scotland"
22100,"Summerford House, Stirlingshire, Central Scotland, Scotland"
2146648057,"Chester, Cheshire, North-west England, England"
12852,"Fetteresso, Kincardineshire, North-east Scotland, Scotland"
16306,Scotland
21098,"2 Copthall Chambers, City of London, Middlesex, London, England"
21098,"Grove Place, Lee, Kent, South-east England , England"
27778,"7 Crescent Place, London, Middlesex, London, England"
13824,"London, Middlesex, London, England"
-941951960,"Hereford Street, Park Lane, London, Middlesex, London, England"
20990,"Frankwell, Shrewsbury, Shropshire, West Midlands, England"
20990,"2 Clifton Terrace, Sidmouth, Devon, Devon & Cornwall, England"
20990,"Claremont Buildings, Shrewsbury, Shropshire, West Midlands, England"
20990,"Norfolk Villa, Leamington Spa, Warwickshire, West Midlands, England"
45849,"18 Princes Gate, Hyde Park, London, Middlesex, London, England"
45849,"37 Great George Street, London, Middlesex, London, England"
45849,"Postford House, Chilworth, Surrey, South-east England, England"
44889,"Sackville Street, London, Middlesex, London, England"
42210,"1 Billiter Court, City of London, Middlesex, London, England"
42210,"Crescent Grove, Clapham Common, London, Surrey, London, England"
42210,"Hare Hill, Cheshire, North-west England, England"
44888,"Sackville Street, London, Middlesex, London, England"
44888,"The Grove, East Dulwich, Surrey, London, England"
46428,"61 Cheapside, London, Middlesex, London, England"
41111,"Higher Bebington, Cheshire, North-west England, England"
41111,"Inverleith Road [Row?], Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
890790685,"Brampford Speke, Devon, Devon and Cornwall, England"
890790685,"Londonderry, Yorkshire, Yorkshire, England"
890790685,"Little Cleave, Drewsteignton, Exeter, Devon, Devon & Cornwall, England"
890790685,"Register House, Zetland Street, Northallerton, Yorkshire, Yorkshire, England"
44446,"Ainderby Quernhow, Yorkshire, Yorkshire, England"
1327432647,"Reading, Berkshire, Central England, England"
29731,Trinidad
29731,"Brook Hall, Co. Londonderry, Ireland"
-584002331,"London, London, England"
2146651165,"Walmer Lodge, Deal, Kent, South-east England, England"
46157,"Beacon Place or Beacon House, Lichfield, Staffordshire, West Midlands, England"
5967,"Rectory House, Bridestowe, Devon, Devon and Cornwall, England"
5967,"The Vicarage, Yardley, Hertfordshire, South-east England, England"
2146644209,"15 Cumberland Terrace, Regents Park, London, Middlesex, London, England"
29913,"1 Cambridge Terrace, Kensington, London, Middlesex, London, England"
16451,"Earlston, Berwickshire, Southern Scotland, Scotland"
16451,"Muswell Hill, London, Middlesex, London, England"
15521,"Earlston, Berwickshire, Southern Scotland, Scotland"
2146652879,"Niton, Isle of Wight, Hampshire, Wessex, England"
2146630565,"Chichester, Sussex, South-east England, England"
2146630565,"Cathedral and Cloisters, Chichester, Sussex, South-east England, England"
45412,"10 New Inn, Strand, London, Middlesex, London, England"
45412,"13 Brunswick Square, London, Middlesex, London, England"
19326,"63 Great Thornton Street, Kingston-upon-Hull, Yorkshire, Yorkshire, England"
46735,"Greenlaw, Berwickshire, Southern Scotland, Scotland"
10753,"Berwick-upon-Tweed, Northumberland, Northern England, England"
843462828,"19 Bloomsbury Square, Bloomsbury, London, Middlesex, London, England"
843462828,"Coleman Street Buildings, City of London, Middlesex, London, England"
3817,Britain
1302535754,"Hopetoun House, Queensferry, Linlithgowshire (West Lothian), Central Scotland, Scotland"
41758,"Whitehead's Grove, Chelsea, London, Middlesex, London, England"
2146630603,"Blackburn, Lancashire, North-west England, England"
41833,"Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
41833,"10 Atholl Crescent, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
41833,"Benrig House, St Boswells, Melrose, Roxburghshire, Southern Scotland, Scotland"
41833,"Langwell, Berriedale, Caithness, Highlands & Islands, Scotland"
41833,"Stanstill, Caithness, Highlands & Islands, Scotland"
44243,"Bath, Somerset, South-west England, England"
1692359697,"Banklands, Clenchwarton, Norfolk, East Anglia, England"
1692359697,"Harley Street, London, Middlesex, London, England"
24421,"Dumfries, Dumfriesshire, Southern Scotland, Scotland"
24421,"63 Elsham Road, Kensington, London, Middlesex, London, England"
10480,"Clerkington, Haddington, Haddingtonshire (East Lothian), Central Scotland, Scotland"
10480,"Bengal, India"
10480,"Torquay, Devon, Devon & Cornwall, England"
1913982572,"6 Camden Crescent, Bath, Somerset, South-west England, England"
2146633137,"Heriot Row, Edinburgh, Midlothian, Central Scotland, Scotland"
44188,"Whitchurch, Buckinghamshire, West Midlands, England"
44188,"34 Park Place, Regents Park, London, Middlesex, London, England"
2576,"Drayton, Norfolk, East Anglia, England"
2576,"Parsonage, Shobrooke, Devon, Devon and Cornwall, England"
2576,"Rectory House, Bridestowe, Devon, Devon and Cornwall, England"
41022,"5 Beaumont Street, Marylebone, London, Middlesex, London, England"
20714,"10 Abercromby Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
20714,"7 Ainslie Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
20714,"Torrisdale Castle, Argyll, Argyll, Argyll and Bute, Scotland"
43273,"1 Northwick Terrace, St John's Wood, London, Middlesex, London, England"
43273,"3 Sussex Place, Regent's Park, London, Middlesex, London, England"
7564,"Boston, Massachusetts, United States"
23800,"The Pavillion, New Haven, Conneticut, United States of America"
18463,"Laira Green, Plymouth, Devon, Devon & Cornwall, England"
18463,"Lipson, Plymouth, Devon, Devon & Cornwall, England"
18463,China
17887,"Church Street, Macduff, Banffshire, North-east Scotland, Scotland"
42217,"Boulay Bay, Jersey, South-east England, England"
42217,"28 Upper Gower Street, London, Middlesex, London, England"
42889,"Bowden Hall, Upton St Leonards, Gloucestershire, South-west England, England"
42889,"Ordnance Office, Tower Street, City of London, Middlesex, London, England"
42889,"Peers Court, Stinchcombe, Gloucester, Gloucestershire, South-west England, England"
25899,"Tandragee, Co. Armagh, Ireland"
25899,"Blessington Street, Dublin, Co. Dublin, Ireland"
43939,"Tandragee, Co. Armagh, Ireland"
43939,"Blessington Street, Dublin, Co. Dublin, Ireland"
44765,"Woolwich Common, Woolwich, Kent, London, England"
-1676674426,"3 Vine Place, Old Hoxton, London, Middlesex, London, England"
46879,"6 Athol Crescent, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
46879,"Hafton House, Shore Road, Hunter's Quay, Argyll, Argyll and Bute, Scotland"
42003,"Mortimer Hill, Stratford Mortimer, Berkshire, Central England, England"
2146630579,"Compton Martin , Dorset, Wessex, England"
13104,"29 Lauriston Place, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
13104,"45 Heriot Row, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
13104,"Lauriston Lodge [now site of St Catherine's Convent], Lauriston Gardens, Edinburgh, Midlothian (Edinburgh), Central Scotland, Scotland"
-1773602997,"9 South Street, Finsbury, London, Middlesex, London, England"
45788,"Elizabeth, New Jersey, USA"
483,"Dublin, Co. Dublin, Ireland"
23577,"17 Queen St, Brompton, London, Middlesex, London, England"
15414,"Tokenhouse Yard, City of London, Middlesex, London, England"
2146630463,"Galway, Co. Galway, Ireland"
-2092309274,"1 King William Street, London, Middlesex, London, England"
-2092309274,"1A Devonshire Street, London, Middlesex, London, England"
-2092309274,"4 Duchess Street, Portland Place, London, Middlesex, London, England"
-2092309274,"49 Charlotte Street, Marylebone, London, Middlesex, London, England"
-2092309274,"The Elms, Mortlake, Surrey, South-east England, England"
2146632603,"London, London, London, England"
26867,"13 Albion Road, St. John's Wood, London, Middlesex, London, England"
26867,"2 Norfolk Road, Marylebone, London, Middlesex, London, England"
26867,"Norfolk Road, Regent's Park, London, Middlesex, London, England"
16336,"New York, New York, United States of America"
8223,"Elgin, Moray, North-east Scotland, Scotland"
27553,"51 Guildford Street, London, Middlesex, London, England"
44340,"Hampstead, London, Middlesex, London, England"
44340,"23 Upper Baker Street, Marylebone, London, Middlesex, London, England"
44340,"Albert Road, Regents Park, London, Middlesex, London, England"
44340,"Burton Crescent, London, Middlesex, London, England"
44340,"Roslyn Street, Hampstead, London, Middlesex, London, England"
5876,"Everton, Lancashire, North-west England, England"
43299,"Cheltenham, Gloucestershire, South-west England, England"
43297,"Cheltenham, Gloucestershire, South-west England, England"
24031,"Cheltenham, Gloucestershire, South-west England, England"
20020,"Eden Hill, London Road, Tunbridge Wells, Kent, South-east England, England"
20020,"West Dome House, Bognor, Sussex, South-east England, England"
